,OBJECTID,ZLDWDM,ZLDWMC,TBMJ,TBDLMJ,GDLX,GDPDJB,TBXHMC,ZZSXMC,CZCSXM,Shape_Leng,Shape_Area,类型,候选必,统计,N_DLBM,N_DLMC,Fire_FID,Risk,CA_Per,B_Types,XF_N1,HW_N1,HW_N2,Pop,B_Area0,B_Area,F_Area,E_Area,S1,nS1,S21,S22,S23,nS21,nS22,nS23,nS2,N1,nN1,N2,nN2,N3,nN3,S,N,C,S11_,nS11_,S12_,nS12_,Temp1,Temp2,S21_,nS21_,S22_,nS22_,N1_,nN1_,N2_,nN2_,S_,N_,C_,boundary
146,407322.0,4201020070090000000,香港社区,15309.94,15309.94,,,,,201,519.016036813,15310.2117318,初始,必选,07,070102,二类城镇住宅用地,0.0,1237.461225,1.35,"JA, JB, JH, JS",1.0,1.0,1.0,544.280761719,7005.0,46103.0512018,45922.6608095,479.377827966,3.4,6.66666666667,17590.0978124,43234.1361634,3945.0,100.0,100.0,100.0,99.999,0.0355501786163,2.1093991347,56827512.1006,12.4883859704,0.0,0.0,41.6662916667,6.08245911974,6.8502378473,4.4,23.0769230769,96.1150015363,100.0,146.0,7.1,7.1,18.5185185185,23.8039168856,0.0,0.778321489258,7.50394674751,507.785402957,0.130417819767,46.4360968661,4.73887339961,9.79897392277,"[[38526896.1518, 3387333.2542], [38526885.4017, 3387324.2543], [38526909.1519, 3387283.2225], [38526846.7133, 3387219.4409], [38526788.713, 3387275.598], [38526742.775, 3387313.3801], [38526773.5881, 3387351.4428], [38526776.1479, 3387355.3713], [38526785.1509, 3387345.7863], [38526806.9011, 3387366.4429], [38526820.1513, 3387380.0365], [38526835.7141, 3387395.6928], [38526838.2767, 3387397.9741], [38526896.1518, 3387333.2542]]"
147,407326.0,4201020090050000000,光华路社区,2558.15,2558.15,,,,,201,343.025636665,2558.19428912,初始,候选,1004,1207,城镇村道路用地,0.0,664.903184,,1.#QNAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,20.0,17590.0978124,43234.1361634,3945.0,100.0,100.0,100.0,99.999,0.0,0.0,0.0,0.0,0.0,0.0,49.999625,0.0,162584.298109,5.4,30.7692307692,96.1150015363,100.0,147.0,11.1,11.1,33.3333333333,23.8039168856,0.0,0.0,0.0,0.0,0.0,50.5078205128,0.0,13969.3677121,"[[38527409.9787, 3387396.9837], [38527406.0577, 3387395.0973], [38527395.0331, 3387387.6273], [38527338.1572, 3387342.8463], [38527309.4691, 3387320.0025], [38527300.2476, 3387313.303], [38527298.8187, 3387310.6043], [38527298.2997, 3387306.8136], [38527280.7021, 3387329.9355], [38527290.7813, 3387330.6897], [38527293.9691, 3387331.9396], [38527298.3441, 3387334.5024], [38527349.6415, 3387373.8886], [38527360.7495, 3387382.4215], [38527387.0955, 3387402.7214], [38527388.5327, 3387404.5341], [38527389.0954, 3387405.5341], [38527389.658, 3387407.0341], [38527390.0327, 3387409.3465], [38527390.1485, 3387414.1383], [38527409.9787, 3387396.9837]]"
148,407328.0,4201020090050000000,光华路社区,522.43,522.43,,,,,201,116.0435003,522.439845335,初始,必选,08,0801,机关团体用地,0.0,1043.797482,12.0,"JA, JB, JH, JS",1.0,1.0,1.0,0.0,558.0,2433.02043407,2433.02043407,0.0,3.4,6.66666666667,17590.0978124,43234.1361634,3945.0,100.0,100.0,100.0,99.999,0.0,0.0,2539580.60274,0.55809697799,0.0,0.0,41.6662916667,0.232542267819,179.177282726,5.4,30.7692307692,96.1150015363,100.0,148.0,11.1,11.1,33.3333333333,23.8039168856,0.0,0.0,0.0,0.0,0.0,50.5078205128,0.0,13969.3677121,"[[38527390.1485, 3387414.1383], [38527390.0327, 3387409.3465], [38527389.658, 3387407.0341], [38527389.0954, 3387405.5341], [38527388.5327, 3387404.5341], [38527387.0955, 3387402.7214], [38527360.7495, 3387382.4215], [38527353.7979, 3387391.2202], [38527379.0753, 3387410.8415], [38527374.7271, 3387415.7745], [38527382.2148, 3387421.911], [38527387.5959, 3387416.3465], [38527390.1485, 3387414.1383]]"
149,407332.0,4201020090030000000,湖边坊社区,11677.0,11677.0,,,,,201,1193.67256146,11677.224396,初始,候选,1004,1207,城镇村道路用地,1.0,664.903184,,1.#QNAN,0.0,0.0,0.0,545.474639893,0.0,0.0,0.0,0.0,3.4,6.66666666667,2491.42899459,4136.51562741,1139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.16666666667,0.0,162584.298109,3.4,15.3846153846,96.1150015363,100.0,149.0,9.1,9.1,25.9259259259,627.781640298,100.0,0.0,0.0,0.0,0.0,70.0261509971,0.0,13969.3677121,"[[38527440.0265, 3387422.6196], [38527457.8458, 3387406.4213], [38527666.2849, 3387226.6552], [38527676.9102, 3387217.6551], [38527694.4731, 3387203.4989], [38527706.6602, 3387194.1548], [38527720.5981, 3387183.9357], [38527736.3481, 3387172.9355], [38527750.7233, 3387163.373], [38527762.4733, 3387155.9039], [38527856.5989, 3387097.5589], [38527873.7867, 3387086.9337], [38527880.0504, 3387081.801], [38527888.169, 3387075.1482], [38527878.0593, 3387061.0562], [38527866.4297, 3387067.9677], [38527849.9058, 3387077.9815], [38527838.5175, 3387084.8832], [38527833.9228, 3387087.7625], [38527822.2518, 3387095.077], [38527810.6896, 3387102.0361], [38527797.8854, 3387110.0987], [38527773.653, 3387125.3575], [38527742.0061, 3387145.2852], [38527727.3341, 3387154.5238], [38527716.8575, 3387161.564], [38527708.4829, 3387167.3572], [38527689.6348, 3387181.6564], [38527664.9911, 3387201.5964], [38527660.7123, 3387205.2098], [38527655.6432, 3387209.4897], [38527649.1202, 3387214.464], [38527643.9498, 3387218.407], [38527636.5833, 3387224.8904], [38527606.0046, 3387251.8036], [38527601.0258, 3387256.057], [38527593.0743, 3387262.8494], [38527574.6918, 3387278.5531], [38527564.4232, 3387287.5908], [38527544.4611, 3387305.1602], [38527520.5882, 3387326.1718], [38527495.378, 3387347.6044], [38527494.0426, 3387348.7397], [38527426.4358, 3387406.2159], [38527418.6919, 3387413.5865], [38527425.4786, 3387418.8366], [38527435.6161, 3387426.6789], [38527440.0265, 3387422.6196]]"
150,407334.0,4201020070090000000,香港社区,13106.53,13106.53,,,,,201,494.201935854,13106.76503,初始,必选,08,0801,机关团体用地,0.0,1043.797482,12.0,"JA, JB, JH, JS",1.0,1.0,1.0,299.282897949,5802.0,85132.667119,59059.8162878,85132.667119,2.4,0.0,17590.0978124,43234.1361634,3945.0,100.0,100.0,100.0,99.999,0.0228342308162,1.35488789649,61646487.5286,13.5474016285,0.0,0.0,37.499625,6.20933697638,6.03923174771,4.4,23.0769230769,96.1150015363,100.0,150.0,7.1,7.1,18.5185185185,23.8039168856,0.0,0.427974544067,4.126184658,10144.976165,2.60560005334,46.4360968661,3.55596543125,13.0586468749,"[[38526838.2767, 3387397.9741], [38526835.7141, 3387395.6928], [38526820.1513, 3387380.0365], [38526806.9011, 3387366.4429], [38526785.1509, 3387345.7863], [38526776.1479, 3387355.3713], [38526773.5881, 3387351.4428], [38526742.775, 3387313.3801], [38526721.5247, 3387287.1611], [38526675.0867, 3387327.3496], [38526672.2744, 3387339.3809], [38526722.213, 3387401.8811], [38526721.9003, 3387402.1313], [38526758.9008, 3387447.7877], [38526760.7613, 3387450.5176], [38526764.4384, 3387451.9257], [38526768.0388, 3387453.6259], [38526771.6857, 3387454.5611], [38526775.9639, 3387455.0377], [38526778.6515, 3387454.9439], [38526781.3391, 3387454.6002], [38526783.9641, 3387453.9439], [38526786.4639, 3387453.0065], [38526788.9015, 3387451.7877], [38526791.214, 3387450.3503], [38526793.2763, 3387448.6627], [38526795.214, 3387446.7563], [38526838.4644, 3387398.1305], [38526838.2767, 3387397.9741]]"
151,407343.0,4201020090050000000,光华路社区,7802.13,7802.13,,,,,201,479.527432608,7802.2633701,初始,必选,07,070102,二类城镇住宅用地,0.0,1237.461225,1.35,"JA, JB, JH, JS",1.0,1.0,1.0,307.148834229,3041.0,15160.1286707,15149.2425374,0.0,5.4,20.0,17590.0978124,43234.1361634,3945.0,100.0,100.0,100.0,99.999,0.0393666324321,2.33585156589,18746600.2282,4.11974360005,0.0,0.0,49.999625,2.68985283779,18.588238099,5.4,30.7692307692,96.1150015363,100.0,151.0,11.1,11.1,33.3333333333,23.8039168856,0.0,0.439222832947,4.23463156833,0.0,0.0,50.5078205128,2.64664473021,19.0837175599,"[[38527283.5941, 3387435.1597], [38527281.6613, 3387413.4497], [38527349.6415, 3387373.8886], [38527298.3441, 3387334.5024], [38527293.9691, 3387331.9396], [38527290.7813, 3387330.6897], [38527280.7021, 3387329.9355], [38527275.3438, 3387337.0026], [38527191.3433, 3387464.5352], [38527199.9058, 3387470.3167], [38527218.6559, 3387442.8474], [38527239.2813, 3387457.5974], [38527247.9688, 3387446.0973], [38527252.0938, 3387449.6599], [38527268.8439, 3387426.7533], [38527275.6567, 3387431.4409], [38527283.5941, 3387435.1597]]"
152,407349.0,4201020070090000000,香港社区,23015.76,23015.76,,,,,201,2219.30406939,23016.1715744,初始,候选,1004,1207,城镇村道路用地,0.0,664.903184,,1.#QNAN,0.0,0.0,0.0,1364.40037537,0.0,0.0,0.0,0.0,5.4,20.0,17590.0978124,43234.1361634,3945.0,100.0,100.0,100.0,99.999,0.0,0.0,0.0,0.0,0.0,0.0,49.999625,0.0,162584.298109,5.4,30.7692307692,96.1150015363,100.0,152.0,11.1,11.1,33.3333333333,23.8039168856,0.0,0.0,0.0,0.0,0.0,50.5078205128,0.0,13969.3677121,"[[38527355.6496, 3386601.4425], [38527325.0524, 3386594.7917], [38527306.7467, 3386590.8261], [38527305.3668, 3386601.8467], [38527309.2396, 3386605.9131], [38527310.3397, 3386609.3127], [38527309.6907, 3386615.4709], [38527299.4855, 3386674.447], [38527297.3399, 3386682.0137], [38527294.9933, 3386686.7707], [38527291.2469, 3386699.6281], [38527289.577, 3386706.8341], [38527284.7327, 3386723.5999], [38527266.4265, 3386779.8688], [38527260.2, 3386799.1483], [38527251.6589, 3386830.5921], [38527251.028, 3386832.3407], [38527226.0283, 3386896.5603], [38527218.7158, 3386908.9666], [38527204.7784, 3386933.9357], [38527197.278, 3386948.6547], [38527195.7797, 3386951.0404], [38527150.2154, 3387023.5933], [38527133.903, 3387049.6563], [38527125.4031, 3387062.8753], [38527113.4658, 3387080.5943], [38527101.2781, 3387097.7819], [38527088.5905, 3387114.8135], [38527078.9031, 3387127.22], [38527073.7257, 3387133.5842], [38527053.6775, 3387157.7574], [38526979.2773, 3387240.5341], [38526941.6032, 3387282.4989], [38526920.8503, 3387305.4587], [38526896.1518, 3387333.2542], [38526838.2767, 3387397.9741], [38526838.4644, 3387398.1305], [38526795.214, 3387446.7563], [38526793.2763, 3387448.6627], [38526791.214, 3387450.3503], [38526788.9015, 3387451.7877], [38526786.4639, 3387453.0065], [38526783.9641, 3387453.9439], [38526781.3391, 3387454.6002], [38526778.6515, 3387454.9439], [38526775.9639, 3387455.0377], [38526771.6857, 3387454.5611], [38526768.0388, 3387453.6259], [38526764.4384, 3387451.9257], [38526760.7613, 3387450.5176], [38526784.3363, 3387485.7608], [38526792.6181, 3387476.5695], [38526873.3717, 3387388.2218], [38526892.8276, 3387366.5724], [38526918.9764, 3387337.4756], [38526928.8193, 3387326.1548], [38526933.5635, 3387320.9113], [38526943.8133, 3387309.5835], [38526945.9667, 3387307.2038], [38526995.1231, 3387252.8758], [38527018.6492, 3387226.8748], [38527028.1092, 3387214.7575], [38527044.9843, 3387195.4363], [38527062.3564, 3387176.5999], [38527077.5395, 3387159.3178], [38527079.0996, 3387157.5422], [38527104.8074, 3387125.624], [38527109.5884, 3387118.4509], [38527118.2558, 3387106.5524], [38527120.1254, 3387103.9858], [38527120.2632, 3387103.7965], [38527134.2984, 3387084.5316], [38527157.5194, 3387049.566], [38527168.7886, 3387031.5466], [38527170.009, 3387029.5958], [38527199.2957, 3386982.7662], [38527202.0464, 3386978.3679], [38527216.7901, 3386955.244], [38527217.0934, 3386954.7684], [38527220.76, 3386948.481], [38527234.9704, 3386923.6481], [38527243.7984, 3386906.5239], [38527244.9735, 3386903.9294], [38527247.5564, 3386898.2267], [38527258.8436, 3386873.2937], [38527263.7359, 3386861.4156], [38527269.5792, 3386847.2295], [38527273.8972, 3386834.4495], [38527279.8542, 3386815.3401], [38527282.3025, 3386808.3988], [38527285.8423, 3386798.364], [38527286.9008, 3386795.3639], [38527292.649, 3386779.067], [38527293.1687, 3386777.5935], [38527299.4997, 3386758.6042], [38527303.3056, 3386745.824], [38527307.6957, 3386729.9507], [38527320.3659, 3386688.9002], [38527330.4607, 3386660.3158], [38527334.0517, 3386650.1472], [38527336.1062, 3386644.3287], [38527337.0209, 3386642.0899], [38527339.2212, 3386636.7025], [38527342.7759, 3386628.1651], [38527346.0571, 3386621.0143], [38527346.3346, 3386620.3637], [38527348.1033, 3386616.4868], [38527353.2218, 3386606.3748], [38527355.6496, 3386601.4425]]"
153,407354.0,4201020070100000000,金门社区,12033.58,12033.58,,,,,201,1848.38691076,12033.7946264,初始,候选,1004,1207,城镇村道路用地,0.0,664.903184,,1.#QNAN,0.0,0.0,0.0,367.463638306,198.0,197.930240911,197.930240911,0.0,7.4,33.3333333333,17590.0978124,43234.1361634,3945.0,100.0,100.0,100.0,99.999,0.0,0.0,131604.447392,0.0289213283092,0.0,0.0,58.3329583333,0.0120506498666,4840.64834503,5.4,30.7692307692,96.1150015363,100.0,153.0,11.1,11.1,33.3333333333,31.5752313049,1.28668891551,0.0,0.0,0.0,0.0,50.8160854432,0.0,13969.3677121,"[[38527485.7489, 3386973.4472], [38527488.6552, 3386965.7285], [38527493.7784, 3386953.8283], [38527497.6122, 3386946.5894], [38527505.4792, 3386934.2319], [38527513.8575, 3386919.8967], [38527611.6223, 3386758.1732], [38527617.3087, 3386747.2201], [38527605.462, 3386740.8038], [38527596.7435, 3386755.713], [38527595.7194, 3386757.7444], [38527540.7813, 3386848.4017], [38527528.2188, 3386870.5269], [38527496.9691, 3386925.4968], [38527482.9001, 3386947.1147], [38527472.1307, 3386973.1296], [38527470.2191, 3386977.7476], [38527469.2191, 3386980.8413], [38527456.7189, 3387006.6226], [38527446.8441, 3387026.9983], [38527425.9691, 3387067.2489], [38527410.9689, 3387097.6551], [38527396.7191, 3387126.4056], [38527387.7811, 3387140.4683], [38527370.0941, 3387168.4374], [38527298.2187, 3387264.8452], [38527257.8071, 3387318.0568], [38527255.4687, 3387321.1277], [38527247.3373, 3387333.5804], [38527167.4683, 3387455.1919], [38527163.5933, 3387460.6297], [38527160.4683, 3387464.5047], [38527157.5305, 3387467.8487], [38527154.8237, 3387470.6275], [38527149.0933, 3387475.9109], [38527143.0933, 3387480.661], [38527136.6597, 3387484.9715], [38527127.0133, 3387490.1701], [38527120.5067, 3387492.9799], [38527110.9213, 3387496.1533], [38527140.5027, 3387497.3044], [38527144.3356, 3387495.1225], [38527156.3971, 3387486.3813], [38527164.4025, 3387479.4827], [38527173.9031, 3387469.8747], [38527180.1202, 3387462.3656], [38527187.7672, 3387451.4054], [38527196.5249, 3387437.8353], [38527212.2117, 3387412.7739], [38527249.2428, 3387352.243], [38527258.9149, 3387337.3789], [38527280.3708, 3387305.9593], [38527290.9599, 3387293.1571], [38527305.1501, 3387276.7188], [38527371.6992, 3387186.7546], [38527382.4405, 3387171.5112], [38527393.4515, 3387156.4561], [38527403.8105, 3387140.9639], [38527423.4785, 3387109.2906], [38527440.6945, 3387076.2058], [38527444.6514, 3387067.7629], [38527456.1554, 3387042.2604], [38527483.1919, 3386980.2385], [38527485.7489, 3386973.4472]]"
154,407355.0,4201020090050000000,光华路社区,7469.21,7469.21,,,,,201,428.171133427,7469.34211666,初始,必选,08,0801,机关团体用地,0.0,1043.797482,12.0,"JA, JB, JH, JS",1.0,1.0,1.0,374.268447876,3995.0,17803.2721897,16640.6584657,4070.28532327,3.4,6.66666666667,17590.0978124,43234.1361634,3945.0,100.0,100.0,100.0,99.999,0.0501072841531,2.97315698398,17369477.4053,3.81710776917,0.0,0.0,41.6662916667,2.8292996147,14.7267159159,5.4,30.7692307692,96.1150015363,100.0,154.0,11.1,11.1,33.3333333333,23.8039168856,0.0,0.535203880463,5.16000325506,485.042334356,0.124576569892,50.5078205128,3.27171824812,15.4377048029,"[[38527382.2148, 3387421.911], [38527374.7271, 3387415.7745], [38527379.0753, 3387410.8415], [38527353.7979, 3387391.2202], [38527360.7495, 3387382.4215], [38527349.6415, 3387373.8886], [38527281.6613, 3387413.4497], [38527283.5941, 3387435.1597], [38527295.1569, 3387446.8159], [38527243.2817, 3387491.9417], [38527243.7816, 3387498.4105], [38527253.5945, 3387497.4108], [38527264.4072, 3387495.6606], [38527273.4697, 3387493.6607], [38527281.9072, 3387491.3792], [38527290.2199, 3387488.6915], [38527300.9075, 3387484.5665], [38527311.3453, 3387479.7853], [38527318.5949, 3387475.9727], [38527326.5952, 3387471.2538], [38527333.9077, 3387466.4724], [38527341.4077, 3387461.0037], [38527347.3452, 3387456.2223], [38527351.9081, 3387452.2847], [38527356.7205, 3387447.8157], [38527361.8455, 3387442.2219], [38527369.0836, 3387434.8233], [38527380.0156, 3387423.9279], [38527382.2148, 3387421.911]]"
155,407356.0,4201020090050000000,光华路社区,7631.07,7631.07,,,,,201,1307.43286014,7631.22101355,初始,候选,1004,1207,城镇村道路用地,1.0,664.903184,,1.#QNAN,0.0,0.0,0.0,235.39163208,24.0,23.8039168856,23.8039168856,0.0,5.4,20.0,17590.0978124,43234.1361634,3945.0,100.0,100.0,100.0,99.999,0.0,0.0,15827.3001289,0.00347819965318,0.0,0.0,49.999625,0.00144926144949,34500.0724456,5.4,30.7692307692,96.1150015363,100.0,155.0,11.1,11.1,33.3333333333,23.8039168856,0.0,0.0,0.0,0.0,0.0,50.5078205128,0.0,13969.3677121,"[[38527191.3433, 3387464.5352], [38527275.3438, 3387337.0026], [38527280.7021, 3387329.9355], [38527298.2997, 3387306.8136], [38527306.6563, 3387295.9083], [38527386.4694, 3387189.1566], [38527415.7817, 3387144.1868], [38527421.0317, 3387133.6868], [38527422.2817, 3387131.968], [38527425.0316, 3387126.1555], [38527442.4695, 3387091.0301], [38527487.7817, 3387001.0599], [38527495.5713, 3386984.9267], [38527497.9273, 3386980.0471], [38527485.7489, 3386973.4472], [38527483.1919, 3386980.2385], [38527456.1554, 3387042.2604], [38527444.6514, 3387067.7629], [38527440.6945, 3387076.2058], [38527423.4785, 3387109.2906], [38527403.8105, 3387140.9639], [38527393.4515, 3387156.4561], [38527382.4405, 3387171.5112], [38527371.6992, 3387186.7546], [38527305.1501, 3387276.7188], [38527290.9599, 3387293.1571], [38527280.3708, 3387305.9593], [38527258.9149, 3387337.3789], [38527249.2428, 3387352.243], [38527212.2117, 3387412.7739], [38527196.5249, 3387437.8353], [38527187.7672, 3387451.4054], [38527180.1202, 3387462.3656], [38527173.9031, 3387469.8747], [38527164.4025, 3387479.4827], [38527156.3971, 3387486.3813], [38527144.3356, 3387495.1225], [38527140.5027, 3387497.3044], [38527186.8789, 3387499.1093], [38527178.7808, 3387483.6921], [38527191.3433, 3387464.5352]]"
156,407357.0,4201020090050000000,光华路社区,4094.22,4094.22,,,,,201,323.126588518,4094.29735386,初始,必选,08,1401,公园绿地,0.0,354.78,15.0,"JA, JB, JH, JS",1.0,0.0,1.0,0.0,772.0,3473.91016089,3473.91016089,0.0,3.4,6.66666666667,17590.0978124,43234.1361634,3945.0,100.0,100.0,100.0,99.999,0.0,0.0,1232473.84688,0.270847843401,0.0,0.0,41.6662916667,0.11285417091,369.204711981,14.4,100.0,96.1150015363,100.0,156.0,17.1,17.1,55.5555555556,23.8039168856,0.0,0.0,0.0,0.0,0.0,68.6344444445,0.0,13969.3677121,"[[38527243.7816, 3387498.4105], [38527243.2817, 3387491.9417], [38527295.1569, 3387446.8159], [38527283.5941, 3387435.1597], [38527275.6567, 3387431.4409], [38527268.8439, 3387426.7533], [38527252.0938, 3387449.6599], [38527247.9688, 3387446.0973], [38527239.2813, 3387457.5974], [38527218.6559, 3387442.8474], [38527199.9058, 3387470.3167], [38527191.3433, 3387464.5352], [38527178.7808, 3387483.6921], [38527186.8789, 3387499.1093], [38527231.8445, 3387498.9733], [38527239.4694, 3387498.7233], [38527243.7816, 3387498.4105]]"
157,407360.0,4201020070100000000,金门社区,4357.99,4357.99,,,,,201,524.364828003,4358.06730501,初始,候选,1004,1207,城镇村道路用地,0.0,664.903184,,1.#QNAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,6.66666666667,17590.0978124,43234.1361634,3945.0,100.0,100.0,100.0,99.999,0.0,0.0,0.0,0.0,0.0,0.0,41.6662916667,0.0,162584.298109,4.4,23.0769230769,96.1150015363,100.0,157.0,7.1,7.1,18.5185185185,23.8039168856,0.0,0.0,0.0,0.0,0.0,46.4360968661,0.0,13969.3677121,"[[38527076.2975, 3387499.2112], [38527068.9901, 3387496.8487], [38527064.3159, 3387494.597], [38527059.9725, 3387491.7595], [38527056.0324, 3387488.3837], [38527052.5629, 3387484.5261], [38527049.6218, 3387480.2522], [38526984.8583, 3387371.6757], [38526985.2783, 3387371.6607], [38526970.9655, 3387348.3795], [38526963.814, 3387336.3943], [38526960.6541, 3387326.9447], [38526960.6616, 3387326.5153], [38526962.9293, 3387318.8254], [38526930.4025, 3387355.0671], [38526953.5903, 3387358.3169], [38527026.1544, 3387479.9119], [38527028.8422, 3387492.8809], [38527015.5295, 3387502.4431], [38527076.2975, 3387499.2112]]"
158,407361.0,4201020090100000000,惠中社区,2456.47,2456.47,,,,,201,278.215058183,2456.52053307,初始,候选,1004,1207,城镇村道路用地,0.0,664.903184,,1.#QNAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,6.66666666667,17590.0978124,43234.1361634,3945.0,100.0,100.0,100.0,99.999,0.0,0.0,0.0,0.0,0.0,0.0,41.6662916667,0.0,162584.298109,5.4,30.7692307692,96.1150015363,100.0,158.0,11.1,11.1,33.3333333333,23.8039168856,0.0,0.0,0.0,0.0,0.0,50.5078205128,0.0,13969.3677121,"[[38527405.7209, 3387454.8153], [38527418.0335, 3387442.5031], [38527420.5961, 3387440.5031], [38527423.7662, 3387437.5854], [38527435.6161, 3387426.6789], [38527425.4786, 3387418.8366], [38527418.6919, 3387413.5865], [38527405.0167, 3387426.4965], [38527391.8135, 3387440.1258], [38527375.0455, 3387456.5036], [38527357.3214, 3387471.8433], [38527346.51, 3387479.646], [38527332.1831, 3387489.2314], [38527345.9295, 3387505.9045], [38527347.1451, 3387505.3225], [38527359.9452, 3387496.7227], [38527373.645, 3387485.9227], [38527387.6209, 3387472.767], [38527405.7209, 3387454.8153]]"
159,407366.0,4201020090050000000,光华路社区,11800.36,11800.36,,,,,201,1341.98843372,11800.5756533,初始,候选,1004,1207,城镇村道路用地,0.0,664.903184,,1.#QNAN,0.0,0.0,0.0,127.598258972,0.0,0.0,0.0,0.0,3.4,6.66666666667,17590.0978124,43234.1361634,3945.0,100.0,100.0,100.0,99.999,0.0,0.0,0.0,0.0,0.0,0.0,41.6662916667,0.0,162584.298109,5.4,30.7692307692,96.1150015363,100.0,159.0,11.1,11.1,33.3333333333,23.8039168856,0.0,0.0,0.0,0.0,0.0,50.5078205128,0.0,13969.3677121,"[[38527332.1831, 3387489.2314], [38527346.51, 3387479.646], [38527357.3214, 3387471.8433], [38527375.0455, 3387456.5036], [38527391.8135, 3387440.1258], [38527405.0167, 3387426.4965], [38527418.6919, 3387413.5865], [38527426.4358, 3387406.2159], [38527494.0426, 3387348.7397], [38527495.378, 3387347.6044], [38527520.5882, 3387326.1718], [38527544.4611, 3387305.1602], [38527564.4232, 3387287.5908], [38527574.6918, 3387278.5531], [38527593.0743, 3387262.8494], [38527601.0258, 3387256.057], [38527606.0046, 3387251.8036], [38527636.5833, 3387224.8904], [38527643.9498, 3387218.407], [38527649.1202, 3387214.464], [38527643.6777, 3387193.3127], [38527631.1358, 3387203.9386], [38527629.8471, 3387205.0305], [38527628.4721, 3387206.4993], [38527579.3469, 3387250.0938], [38527578.9719, 3387250.4688], [38527579.1591, 3387250.6251], [38527552.7841, 3387275.0317], [38527552.5967, 3387274.9066], [38527531.4089, 3387292.8756], [38527455.0961, 3387359.2207], [38527436.908, 3387374.2521], [38527432.4083, 3387378.4085], [38527417.4709, 3387390.5024], [38527409.9787, 3387396.9837], [38527390.1485, 3387414.1383], [38527387.5959, 3387416.3465], [38527382.2148, 3387421.911], [38527380.0156, 3387423.9279], [38527369.0836, 3387434.8233], [38527361.8455, 3387442.2219], [38527356.7205, 3387447.8157], [38527351.9081, 3387452.2847], [38527347.3452, 3387456.2223], [38527341.4077, 3387461.0037], [38527333.9077, 3387466.4724], [38527326.5952, 3387471.2538], [38527318.5949, 3387475.9727], [38527311.3453, 3387479.7853], [38527300.9075, 3387484.5665], [38527290.2199, 3387488.6915], [38527281.9072, 3387491.3792], [38527273.4697, 3387493.6607], [38527264.4072, 3387495.6606], [38527253.5945, 3387497.4108], [38527243.7816, 3387498.4105], [38527239.4694, 3387498.7233], [38527231.8445, 3387498.9733], [38527186.8789, 3387499.1093], [38527140.5027, 3387497.3044], [38527132.1572, 3387502.0553], [38527116.7058, 3387510.3632], [38527098.3707, 3387519.5026], [38527113.1907, 3387519.2253], [38527131.4793, 3387518.6968], [38527135.4781, 3387518.5813], [38527147.881, 3387518.2221], [38527190.9532, 3387518.45], [38527207.7038, 3387518.5388], [38527238.698, 3387517.6937], [38527253.4822, 3387516.5316], [38527273.0714, 3387512.7834], [38527273.9362, 3387512.5142], [38527283.4205, 3387509.5624], [38527295.4308, 3387505.6112], [38527299.4719, 3387504.2821], [38527309.4057, 3387500.6746], [38527316.5261, 3387497.682], [38527325.0269, 3387493.2468], [38527332.1831, 3387489.2314]]"
